NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	NKIRAS1	NFKB inhibitor interacting Ras like 1 [Source:HGNC Symbol;Acc:HGNC:17899]	92	1.251673698425293	0.009896131	Yes	
row_1	GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]	105	1.2348675727844238	0.024032777	Yes	
row_2	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357]	122	1.203940749168396	0.03757659	Yes	
row_3	KCTD12	potassium channel tetramerization domain containing 12 [Source:HGNC Symbol;Acc:HGNC:14678]	157	1.139940857887268	0.04935376	Yes	
row_4	GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	265	1.0445873737335205	0.05593458	Yes	
row_5	PRXL2A	peroxiredoxin like 2A [Source:HGNC Symbol;Acc:HGNC:28651]	298	1.0247033834457397	0.06644139	Yes	
row_6	AHR	aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]	301	1.0203888416290283	0.07856222	Yes	
row_7	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]	441	0.9521519541740417	0.08225819	Yes	
row_8	RXYLT1	ribitol xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13530]	458	0.9476923942565918	0.092730224	Yes	
row_9	POLR1B	RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]	505	0.9315776824951172	0.101343356	Yes	
row_10	F2RL1	F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]	526	0.9249894618988037	0.111321144	Yes	
row_11	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]	565	0.9133048057556152	0.120159425	Yes	
